city,city_ascii,state_id,state_name,id
Lasana,Lasana,TX,Texas,1840037055
Modesto,Modesto,IL,Illinois,1840012656
Van,Van,WV,West Virginia,1840025689
Millville,Millville,MN,Minnesota,1840007900
Cecil,Cecil,OH,Ohio,1840010301
Dutch Flat,Dutch Flat,CA,California,1840025621
Sherrill,Sherrill,IA,Iowa,1840009095
Portsmouth,Portsmouth,IA,Iowa,1840009216
Trout Creek,Trout Creek,MT,Montana,1840018386
Stony Creek,Stony Creek,VA,Virginia,1840006499
Detroit,Detroit,KS,Kansas,1840024537
Otoe,Otoe,NE,Nebraska,1840011966
Zoar,Zoar,OH,Ohio,1840012095
Chatfield,Chatfield,OH,Ohio,1840010344
Spruce Pine,Spruce Pine,AL,Alabama,1840025850
West Point,West Point,AR,Arkansas,1840016343
North San Juan,North San Juan,CA,California,1840026654
Palominas,Palominas,AZ,Arizona,1840023090
Amherst,Amherst,CO,Colorado,1840024283
La Rosita,La Rosita,TX,Texas,1840037054
Colerain,Colerain,NC,North Carolina,1840016149
Ramona,Ramona,KS,Kansas,1840009663
Halfway,Halfway,MO,Missouri,1840012992
Power,Power,MT,Montana,1840018390
Silver Plume,Silver Plume,CO,Colorado,1840022439
Denison,Denison,KS,Kansas,1840007330
Jordan Valley,Jordan Valley,OR,Oregon,1840018617
Richland,Richland,OR,Oregon,1840019969
Port Graham,Port Graham,AK,Alaska,1840023416
Flat Rock,Flat Rock,OH,Ohio,1840026349
Hillview,Hillview,IL,Illinois,1840012665
Pomaria,Pomaria,SC,South Carolina,1840016635
Purdin,Purdin,MO,Missouri,1840009488
Lozano,Lozano,TX,Texas,1840018324
Chesterfield,Chesterfield,IL,Illinois,1840010649
Fairhaven,Fairhaven,CA,California,1840028108
High Hill,High Hill,MO,Missouri,1840007407
Lowell Point,Lowell Point,AK,Alaska,1840023656
Wasola,Wasola,MO,Missouri,1840025753
Hurley,Hurley,MO,Missouri,1840007653
Moore,Moore,MT,Montana,1840022297
Quemado,Quemado,NM,New Mexico,1840025028
Kennerdell,Kennerdell,PA,Pennsylvania,1840024144
Congress,Congress,OH,Ohio,1840011891
Cloverdale,Cloverdale,OR,Oregon,1840017411
Wessington,Wessington,SD,South Dakota,1840002368
Minto,Minto,AK,Alaska,1840023429
Hillsboro,Hillsboro,IA,Iowa,1840007147
Alfarata,Alfarata,PA,Pennsylvania,1840024261
Stevinson,Stevinson,CA,California,1840024774
Arroyo Hondo,Arroyo Hondo,NM,New Mexico,1840026908
Gregory,Gregory,OK,Oklahoma,1840034640
Mill Spring,Mill Spring,MO,Missouri,1840013028
Coffman Cove,Coffman Cove,AK,Alaska,1840023519
Trego,Trego,WI,Wisconsin,1840025283
Pantego,Pantego,NC,North Carolina,1840016304
Rickardsville,Rickardsville,IA,Iowa,1840009097
Mullin,Mullin,TX,Texas,1840023121
West Millgrove,West Millgrove,OH,Ohio,1840011565
Magnolia,Magnolia,IA,Iowa,1840009206
Geuda Springs,Geuda Springs,KS,Kansas,1840008746
McCracken,McCracken,KS,Kansas,1840008627
Elida,Elida,NM,New Mexico,1840021897
Abanda,Abanda,AL,Alabama,1840023012
Los Barreras,Los Barreras,TX,Texas,1840025177
De Witt,De Witt,IL,Illinois,1840012315
Wardner,Wardner,ID,Idaho,1840021091
Edmore,Edmore,ND,North Dakota,1840000073
Carrollton,Carrollton,MS,Mississippi,1840016834
Alcan Border,Alcan Border,AK,Alaska,1840075086
Letcher,Letcher,SD,South Dakota,1840002537
Ferryville,Ferryville,WI,Wisconsin,1840002885
Broomtown,Broomtown,AL,Alabama,1840022843
Delia,Delia,KS,Kansas,1840007329
Government Camp,Government Camp,OR,Oregon,1840023908
Jakes Corner,Jakes Corner,AZ,Arizona,1840022864
Truchas,Truchas,NM,New Mexico,1840024844
Campo Verde,Campo Verde,TX,Texas,1840040661
Rosine,Rosine,KY,Kentucky,1840026823
Driftwood,Driftwood,TX,Texas,1840027023
Shevlin,Shevlin,MN,Minnesota,1840008827
Westboro,Westboro,WI,Wisconsin,1840025309
Lucan,Lucan,MN,Minnesota,1840008960
Mapleview,Mapleview,MN,Minnesota,1840009003
Lamar Heights,Lamar Heights,MO,Missouri,1840008728
Economy,Economy,IN,Indiana,1840010543
Captiva,Captiva,FL,Florida,1840014217
Le Flore,Le Flore,OK,Oklahoma,1840034610
Cimarron City,Cimarron City,OK,Oklahoma,1840022692
Cleaton,Cleaton,KY,Kentucky,1840030408
Pierson,Pierson,MI,Michigan,1840010994
Arnegard,Arnegard,ND,North Dakota,1840000109
Kirkville,Kirkville,IA,Iowa,1840008269
Rochester,Rochester,OH,Ohio,1840011593
Philo,Philo,CA,California,1840026600
Pena,Pena,TX,Texas,1840041420
Plainville,Plainville,OH,Ohio,1840034159
Crowley,Crowley,CO,Colorado,1840021502
Cleveland,Cleveland,VA,Virginia,1840006491
Houston,Houston,AR,Arkansas,1840016488
Pulaski,Pulaski,IL,Illinois,1840013024
Stamford,Stamford,NE,Nebraska,1840012303
Sacate Village,Sacate Village,AZ,Arizona,1840042772
North Henderson,North Henderson,IL,Illinois,1840011679
Bessie,Bessie,OK,Oklahoma,1840020440
Williams,Williams,MN,Minnesota,1840010905
Coin,Coin,IA,Iowa,1840007181
Kranzburg,Kranzburg,SD,South Dakota,1840002159
Chinese Camp,Chinese Camp,CA,California,1840017598
Orangeville,Orangeville,OH,Ohio,1840000655
Salineño,Salineno,TX,Texas,1840019724
Fifty-Six,Fifty-Six,AR,Arkansas,1840073878
Berlin,Berlin,IL,Illinois,1840012440
Bellechester,Bellechester,MN,Minnesota,1840006779
Gu-Win,Gu-Win,AL,Alabama,1840016696
Quitman,Quitman,LA,Louisiana,1840018115
Carrsville,Carrsville,VA,Virginia,1840024809
Foxburg,Foxburg,PA,Pennsylvania,1840003456
Jackson Lake,Jackson Lake,CO,Colorado,1840038727
Churchville,Churchville,VA,Virginia,1840024683
Wallingford,Wallingford,IA,Iowa,1840010060
White Mesa,White Mesa,UT,Utah,1840037252
Newbern,Newbern,AL,Alabama,1840016943
Kaltag,Kaltag,AK,Alaska,1840023452
Spaulding,Spaulding,OK,Oklahoma,1840022791
Holland,Holland,MN,Minnesota,1840006798
Amsterdam,Amsterdam,MT,Montana,1840026101
Tingley,Tingley,IA,Iowa,1840010366
Cannonville,Cannonville,UT,Utah,1840022530
Good Hope,Good Hope,OH,Ohio,1840026628
Omaha,Omaha,AR,Arkansas,1840016085
Foley,Foley,MO,Missouri,1840008541
Adrian,Adrian,OR,Oregon,1840018616
Ogdensburg,Ogdensburg,WI,Wisconsin,1840002362
Hunnewell,Hunnewell,MO,Missouri,1840007305
Petersburg,Petersburg,ND,North Dakota,1840000098
Snowville,Snowville,UT,Utah,1840022382
De Soto,De Soto,GA,Georgia,1840029398
Beards Fork,Beards Fork,WV,West Virginia,1840025676
New Paris,New Paris,PA,Pennsylvania,1840001402
Alpine Northwest,Alpine Northwest,WY,Wyoming,1840036652
Dry Creek,Dry Creek,OK,Oklahoma,1840034633
Cataract,Cataract,WI,Wisconsin,1840025396
Oconee,Oconee,IL,Illinois,1840012590
Felton,Felton,MN,Minnesota,1840007728
Millstone,Millstone,KY,Kentucky,1840026874
Kettle River,Kettle River,MN,Minnesota,1840007744
Allen,Allen,KS,Kansas,1840007469
Whitesville,Whitesville,VA,Virginia,1840024749
Boulder Junction,Boulder Junction,WI,Wisconsin,1840025276
Manley,Manley,NE,Nebraska,1840011813
Murtaugh,Murtaugh,ID,Idaho,1840020083
Edna,Edna,CA,California,1840024937
Junction,Junction,UT,Utah,1840021503
Teresita,Teresita,OK,Oklahoma,1840034594
Loma Mar,Loma Mar,CA,California,1840026828
Marcus,Marcus,WA,Washington,1840022273
El Quiote,El Quiote,TX,Texas,1840040738
Allen,Allen,KY,Kentucky,1840030361
Farmington,Farmington,CA,California,1840017605
Lidderdale,Lidderdale,IA,Iowa,1840009161
Packwaukee,Packwaukee,WI,Wisconsin,1840025402
Elizabeth,Elizabeth,MN,Minnesota,1840007745
Star City,Star City,IN,Indiana,1840005179
Adin,Adin,CA,California,1840022383
Halltown,Halltown,MO,Missouri,1840013029
Syracuse,Syracuse,MO,Missouri,1840009650
Dickens,Dickens,IA,Iowa,1840006883
Mount Briar,Mount Briar,MD,Maryland,1840026617
Tallulah Falls,Tallulah Falls,GA,Georgia,1840016568
Sparks,Sparks,OK,Oklahoma,1840022713
Stone Creek,Stone Creek,OH,Ohio,1840012096
Woodford,Woodford,SC,South Carolina,1840016825
Lenhartsville,Lenhartsville,PA,Pennsylvania,1840001181
Wellersburg,Wellersburg,PA,Pennsylvania,1840003750
St. James,St. James,MI,Michigan,1840025195
Beaver Bay,Beaver Bay,MN,Minnesota,1840006602
Parnell,Parnell,MO,Missouri,1840009418
Porter,Porter,MN,Minnesota,1840008945
East Globe,East Globe,AZ,Arizona,1840075328
Fernan Lake Village,Fernan Lake Village,ID,Idaho,1840019805
Richey,Richey,MT,Montana,1840021114
Hettick,Hettick,IL,Illinois,1840012650
Gargatha,Gargatha,VA,Virginia,1840024726
Strathmere,Strathmere,NJ,New Jersey,1840005868
New Lebanon,New Lebanon,PA,Pennsylvania,1840000736
Alexandria,Alexandria,NE,Nebraska,1840010475
Metcalf,Metcalf,IL,Illinois,1840012504
Glen Acres,Glen Acres,NM,New Mexico,1840040038
Gildford,Gildford,MT,Montana,1840017302
West Mineral,West Mineral,KS,Kansas,1840010881
Christine,Christine,ND,North Dakota,1840001949
Claremont,Claremont,IL,Illinois,1840010755
Adrian,Adrian,TX,Texas,1840019155
Conway,Conway,MI,Michigan,1840025184
Glen Echo Park,Glen Echo Park,MO,Missouri,1840012820
Leslie,Leslie,MO,Missouri,1840012860
Diamond Bluff,Diamond Bluff,WI,Wisconsin,1840025342
Sanborn,Sanborn,ND,North Dakota,1840001931
College City,College City,CA,California,1840022464
Taylor,Taylor,ND,North Dakota,1840001939
Ruth,Ruth,CA,California,1840026339
Eagle Rock,Eagle Rock,MO,Missouri,1840025744
Kettlersville,Kettlersville,OH,Ohio,1840012192
Moore,Moore,ID,Idaho,1840020011
Notchietown,Notchietown,OK,Oklahoma,1840034569
Neahkahnie,Neahkahnie,OR,Oregon,1840034839
Garfield,Garfield,KS,Kansas,1840008667
Miami,Miami,MO,Missouri,1840008510
Louise,Louise,MS,Mississippi,1840016888
Lambs Grove,Lambs Grove,IA,Iowa,1840008176
Barnes City,Barnes City,IA,Iowa,1840007112
Griffin,Griffin,IN,Indiana,1840010823
Seboyeta,Seboyeta,NM,New Mexico,1840024969
Glenford,Glenford,OH,Ohio,1840012481
Valley Springs,Valley Springs,AR,Arkansas,1840016083
Utica,Utica,PA,Pennsylvania,1840003431
Renick,Renick,MO,Missouri,1840012601
Dunreith,Dunreith,IN,Indiana,1840010530
Tupelo,Tupelo,AR,Arkansas,1840016256
Grandin,Grandin,ND,North Dakota,1840000180
Round Mountain,Round Mountain,TX,Texas,1840022184
Morgan Heights,Morgan Heights,CO,Colorado,1840038739
Sierra Village,Sierra Village,CA,California,1840024693
Sisquoc,Sisquoc,CA,California,1840024985
Big Arm,Big Arm,MT,Montana,1840017331
Mason City,Mason City,NE,Nebraska,1840011470
Hillsboro,Hillsboro,VA,Virginia,1840005871
Norris,Norris,SD,South Dakota,1840024014
Sarahsville,Sarahsville,OH,Ohio,1840012466
Linndale,Linndale,OH,Ohio,1840000609
Albrightsville,Albrightsville,PA,Pennsylvania,1840026377
Lehigh,Lehigh,KS,Kansas,1840008640
Binford,Binford,ND,North Dakota,1840001904
Palisade,Palisade,MN,Minnesota,1840008842
Brenton,Brenton,WV,West Virginia,1840038221
Oakville,Oakville,IA,Iowa,1840008247
Keller,Keller,VA,Virginia,1840006324
Eldon,Eldon,OK,Oklahoma,1840017748
Lodoga,Lodoga,CA,California,1840024469
White Cloud,White Cloud,KS,Kansas,1840010557
Tecopa,Tecopa,CA,California,1840018956
Pine Valley,Pine Valley,UT,Utah,1840026839
Twining,Twining,MI,Michigan,1840013146
Roslyn,Roslyn,SD,South Dakota,1840002094
Pleasant Plain,Pleasant Plain,OH,Ohio,1840012615
Standing Rock,Standing Rock,AL,Alabama,1840023015
Orrville,Orrville,AL,Alabama,1840016970
Marietta,Marietta,NC,North Carolina,1840016535
Melvin,Melvin,MI,Michigan,1840010980
El Camino Angosto,El Camino Angosto,TX,Texas,1840037045
Fredericksburg,Fredericksburg,IN,Indiana,1840010762
Washington,Washington,AR,Arkansas,1840015639
New Baltimore,New Baltimore,PA,Pennsylvania,1840003741
Pilot Mound,Pilot Mound,IA,Iowa,1840009169
Shongaloo,Shongaloo,LA,Louisiana,1840018066
Newtown,Newtown,MO,Missouri,1840009435
Melvin,Melvin,TX,Texas,1840023128
Horseshoe Beach,Horseshoe Beach,FL,Florida,1840017279
Sunshine,Sunshine,CO,Colorado,1840028435
Idledale,Idledale,CO,Colorado,1840024368
Fort Dodge,Fort Dodge,KS,Kansas,1840026807
Sauget,Sauget,IL,Illinois,1840012873
Swan Lake,Swan Lake,MT,Montana,1840023783
Old Mill Creek,Old Mill Creek,IL,Illinois,1840011177
Casa,Casa,AR,Arkansas,1840016489
Silverstreet,Silverstreet,SC,South Carolina,1840017940
Soham,Soham,NM,New Mexico,1840024925
Sedgewickville,Sedgewickville,MO,Missouri,1840013011
Orlando,Orlando,OK,Oklahoma,1840022691
McDougal,McDougal,AR,Arkansas,1840016086
Haverhill,Haverhill,IA,Iowa,1840006998
Hunter,Hunter,OK,Oklahoma,1840021650
Tooleville,Tooleville,CA,California,1840042315
Lavina,Lavina,MT,Montana,1840021167
McIntosh,McIntosh,SD,South Dakota,1840002015
Meadowview Estates,Meadowview Estates,KY,Kentucky,1840015193
Winton,Winton,MN,Minnesota,1840009955
Utopia,Utopia,TX,Texas,1840022227
Winstonville,Winstonville,MS,Mississippi,1840016748
Muscotah,Muscotah,KS,Kansas,1840008458
Burdette,Burdette,AR,Arkansas,1840015366
La Tour,La Tour,MO,Missouri,1840032129
Iron City,Iron City,TN,Tennessee,1840036055
Woolsey,Woolsey,GA,Georgia,1840016846
Sedgwick,Sedgwick,AR,Arkansas,1840017733
Lisbon,Lisbon,LA,Louisiana,1840018069
Bromide,Bromide,OK,Oklahoma,1840021903
San Lorenzo,San Lorenzo,NM,New Mexico,1840025077
Delavan,Delavan,MN,Minnesota,1840006842
Rondo,Rondo,AR,Arkansas,1840017911
Antares,Antares,AZ,Arizona,1840023171
Monument,Monument,PA,Pennsylvania,1840005157
Selfridge,Selfridge,ND,North Dakota,1840001967
Calhoun,Calhoun,IL,Illinois,1840010754
Lohman,Lohman,MO,Missouri,1840009795
Wainiha,Wainiha,HI,Hawaii,1840029567
Force,Force,PA,Pennsylvania,1840026302
Robeline,Robeline,LA,Louisiana,1840018144
St. Libory,St. Libory,NE,Nebraska,1840024168
Stuart,Stuart,OK,Oklahoma,1840022792
Falcon Mesa,Falcon Mesa,TX,Texas,1840018299
West Glacier,West Glacier,MT,Montana,1840023742
Salt Rock,Salt Rock,WV,West Virginia,1840025663
Troutdale,Troutdale,VA,Virginia,1840037463
Hessville,Hessville,OH,Ohio,1840024151
Florissant,Florissant,CO,Colorado,1840024551
Parkdale,Parkdale,MO,Missouri,1840012908
Pump Back,Pump Back,OK,Oklahoma,1840074573
Dargan,Dargan,MD,Maryland,1840024395
Gene Autry,Gene Autry,OK,Oklahoma,1840021902
Rebecca,Rebecca,GA,Georgia,1840018156
Grass Valley,Grass Valley,OR,Oregon,1840019935
Butler,Butler,IL,Illinois,1840010646
Danbury,Danbury,WI,Wisconsin,1840025281
Rye,Rye,CO,Colorado,1840021501
Coxton,Coxton,KY,Kentucky,1840030417
Riverside,Riverside,OR,Oregon,1840136607
Woodbine,Woodbine,KS,Kansas,1840010703
Barclay,Barclay,MD,Maryland,1840005898
Steen,Steen,MN,Minnesota,1840008997
Sycamore,Sycamore,KY,Kentucky,1840030809
Smithboro,Smithboro,IL,Illinois,1840012784
Starrucca,Starrucca,PA,Pennsylvania,1840003316
Ball Club,Ball Club,MN,Minnesota,1840026095
Mansfield,Mansfield,SD,South Dakota,1840026105
French Camp,French Camp,MS,Mississippi,1840016856
Elmo,Elmo,MT,Montana,1840017333
Farnam,Farnam,NE,Nebraska,1840011828
Burkittsville,Burkittsville,MD,Maryland,1840005711
Viola,Viola,DE,Delaware,1840003807
Rhame,Rhame,ND,North Dakota,1840000259
Old Shawneetown,Old Shawneetown,IL,Illinois,1840012972
Albert,Albert,KS,Kansas,1840007482
North Lawrence,North Lawrence,OH,Ohio,1840026391
Lewisville,Lewisville,OH,Ohio,1840012520
Mockingbird Valley,Mockingbird Valley,KY,Kentucky,1840030527
Bern,Bern,KS,Kansas,1840007298
Soldier,Soldier,IA,Iowa,1840009155
Combs,Combs,KY,Kentucky,1840030413
Holy Cross,Holy Cross,AK,Alaska,1840023449
Burgoon,Burgoon,OH,Ohio,1840010267
Neskowin,Neskowin,OR,Oregon,1840018548
Richland,Richland,SD,South Dakota,1840026186
Alvordton,Alvordton,OH,Ohio,1840026275
Coburn,Coburn,PA,Pennsylvania,1840005156
Banks,Banks,AL,Alabama,1840015841
Corning,Corning,KS,Kansas,1840007296
Cannelburg,Cannelburg,IN,Indiana,1840009736
Peever,Peever,SD,South Dakota,1840000267
Mission Hill,Mission Hill,SD,South Dakota,1840003062
Coffey,Coffey,MO,Missouri,1840007266
Manitou,Manitou,OK,Oklahoma,1840022835
Evergreen,Evergreen,NC,North Carolina,1840025857
Deming,Deming,WA,Washington,1840018345
Randall,Randall,IA,Iowa,1840009123
Golden Valley,Golden Valley,ND,North Dakota,1840000142
Dundee,Dundee,IA,Iowa,1840008049
West Point,West Point,IL,Illinois,1840012107
Vernon,Vernon,AZ,Arizona,1840022629
Rose Hill,Rose Hill,IA,Iowa,1840009291
Huey,Huey,IL,Illinois,1840012855
Loomis,Loomis,MI,Michigan,1840026143
Jolly,Jolly,TX,Texas,1840019283
Corona,Corona,NM,New Mexico,1840022872
Wendell,Wendell,MN,Minnesota,1840009985
Bluewater,Bluewater,CA,California,1840017800
Volin,Volin,SD,South Dakota,1840003057
Lime Ridge,Lime Ridge,WI,Wisconsin,1840002721
Rehrersburg,Rehrersburg,PA,Pennsylvania,1840026454
Scotland,Scotland,VA,Virginia,1840026876
McKnightstown,McKnightstown,PA,Pennsylvania,1840026578
Istachatta,Istachatta,FL,Florida,1840014103
Westphalia,Westphalia,KS,Kansas,1840010815
Adamsburg,Adamsburg,PA,Pennsylvania,1840003623
Des Arc,Des Arc,MO,Missouri,1840012994
Weinert,Weinert,TX,Texas,1840022024
Georgetown,Georgetown,PA,Pennsylvania,1840001023
Baring,Baring,WA,Washington,1840017339
Buck Creek,Buck Creek,IN,Indiana,1840024298
Catlett,Catlett,VA,Virginia,1840023873
Lookeba,Lookeba,OK,Oklahoma,1840021770
Barronett,Barronett,WI,Wisconsin,1840025301
Longstreet,Longstreet,LA,Louisiana,1840018120
Pinion Pines,Pinion Pines,AZ,Arizona,1840075442
Rosalie,Rosalie,NE,Nebraska,1840011218
Maeystown,Maeystown,IL,Illinois,1840012897
Streeter,Streeter,ND,North Dakota,1840001925
Kingston,Kingston,MN,Minnesota,1840007807
Fidelis,Fidelis,FL,Florida,1840027008
Kittrell,Kittrell,NC,North Carolina,1840016049
Ogema,Ogema,WI,Wisconsin,1840025291
Butlerville,Butlerville,OH,Ohio,1840010627
Ferdinand,Ferdinand,ID,Idaho,1840019892
Whitehorse,Whitehorse,SD,South Dakota,1840006702
Alexander,Alexander,IA,Iowa,1840006910
Little Sioux,Little Sioux,IA,Iowa,1840009204
Mendon,Mendon,MO,Missouri,1840008446
Burr Oak,Burr Oak,KS,Kansas,1840007278
Junction City,Junction City,GA,Georgia,1840016956
Ward,Ward,CO,Colorado,1840022426
Aurora,Aurora,IA,Iowa,1840006943
Blue Eye,Blue Eye,MO,Missouri,1840009932
Mount Carmel,Mount Carmel,FL,Florida,1840025114
Woolstock,Woolstock,IA,Iowa,1840010086
Foster,Foster,OK,Oklahoma,1840021858
Golovin,Golovin,AK,Alaska,1840023508
St. George,St. George,WV,West Virginia,1840038206
Hannasville,Hannasville,PA,Pennsylvania,1840024143
Circleville,Circleville,KS,Kansas,1840007327
Freistatt,Freistatt,MO,Missouri,1840013031
Allakaket,Allakaket,AK,Alaska,1840023443
St. Louis,St. Louis,OK,Oklahoma,1840021788
Reedy,Reedy,WV,West Virginia,1840006111
Fultonham,Fultonham,OH,Ohio,1840012392
Idanha,Idanha,OR,Oregon,1840018579
Patterson,Patterson,IA,Iowa,1840009289
Alder,Alder,WA,Washington,1840023829
Vincent,Vincent,IA,Iowa,1840010096
Venango,Venango,NE,Nebraska,1840011871
Salamonia,Salamonia,IN,Indiana,1840010423
Ada,Ada,KS,Kansas,1840024521
Rulo,Rulo,NE,Nebraska,1840012345
Palmetto,Palmetto,LA,Louisiana,1840018222
Green Spring,Green Spring,WV,West Virginia,1840025604
Littleton,Littleton,IL,Illinois,1840012319
Sparta,Sparta,OH,Ohio,1840012025
Lonepine,Lonepine,MT,Montana,1840017327
Rhodell,Rhodell,WV,West Virginia,1840006353
Cloverdale,Cloverdale,OH,Ohio,1840011750
Seldovia Village,Seldovia Village,AK,Alaska,1840023661
Lake Leelanau,Lake Leelanau,MI,Michigan,1840025198
Wainwright,Wainwright,OK,Oklahoma,1840022723
Cordova,Cordova,SC,South Carolina,1840016821
Argyle,Argyle,MO,Missouri,1840010772
Miller's Cove,Miller's Cove,TX,Texas,1840037027
Arlington,Arlington,AZ,Arizona,1840022920
Moonshine,Moonshine,LA,Louisiana,1840039418
Longfellow,Longfellow,PA,Pennsylvania,1840024265
LaFayette,LaFayette,KY,Kentucky,1840014400
Willapa,Willapa,WA,Washington,1840025262
Lamy,Lamy,NM,New Mexico,1840017776
Blanco,Blanco,NM,New Mexico,1840024847
Alcalde,Alcalde,NM,New Mexico,1840017666
Burlington,Burlington,OK,Oklahoma,1840021606
Tabiona,Tabiona,UT,Utah,1840022412
Winchester,Winchester,AR,Arkansas,1840016813
Oakland Acres,Oakland Acres,IA,Iowa,1840008172
Santa Claus,Santa Claus,GA,Georgia,1840015819
Talladega Springs,Talladega Springs,AL,Alabama,1840016829
Bassett,Bassett,AR,Arkansas,1840015364
Prestonville,Prestonville,KY,Kentucky,1840014273
Nelson,Nelson,IL,Illinois,1840011431
Frannie,Frannie,WY,Wyoming,1840021237
Daykin,Daykin,NE,Nebraska,1840012286
Fort Green Springs,Fort Green Springs,FL,Florida,1840025165
Midvale,Midvale,ID,Idaho,1840019986
Hickory Corners,Hickory Corners,MI,Michigan,1840024094
Winona,Winona,KS,Kansas,1840010700
Ulysses,Ulysses,NE,Nebraska,1840011629
Alston,Alston,GA,Georgia,1840015815
McNeal,McNeal,AZ,Arizona,1840023087
Pike,Pike,CA,California,1840024378
Ellison Bay,Ellison Bay,WI,Wisconsin,1840026084
Rew,Rew,PA,Pennsylvania,1840026235
Fountain Hill,Fountain Hill,AR,Arkansas,1840016877
Redmon,Redmon,IL,Illinois,1840012503
Humboldt River Ranch,Humboldt River Ranch,NV,Nevada,1840033755
Goehner,Goehner,NE,Nebraska,1840011838
Bloomville,Bloomville,NY,New York,1840025500
Page,Page,NE,Nebraska,1840011047
Booneville,Booneville,KY,Kentucky,1840013240
Fenwick,Fenwick,WV,West Virginia,1840025668
Rexford,Rexford,MT,Montana,1840021051
Plainfield,Plainfield,OH,Ohio,1840012199
Hardtner,Hardtner,KS,Kansas,1840007613
Verdon,Verdon,NE,Nebraska,1840012349
Leighton,Leighton,IA,Iowa,1840008226
Garrett,Garrett,IL,Illinois,1840012509
Pine Grove,Pine Grove,WA,Washington,1840043279
Templeton,Templeton,VA,Virginia,1840026870
Paradise,Paradise,MT,Montana,1840018385
Scipio,Scipio,IN,Indiana,1840139852
Chili,Chili,WI,Wisconsin,1840025324
Blomkest,Blomkest,MN,Minnesota,1840006723
Northwood,Northwood,PA,Pennsylvania,1840026418
Castalia,Castalia,IA,Iowa,1840006863
Lutak,Lutak,AK,Alaska,1840023680
Swaledale,Swaledale,IA,Iowa,1840009051
Silver City,Silver City,NV,Nevada,1840033764
Downieville,Downieville,CA,California,1840024376
Summertown,Summertown,GA,Georgia,1840015786
Kohls Ranch,Kohls Ranch,AZ,Arizona,1840022865
Greenbush,Greenbush,WI,Wisconsin,1840025423
La Platte,La Platte,NE,Nebraska,1840024198
Kickapoo Tribal Center,Kickapoo Tribal Center,KS,Kansas,1840039349
Chester,Chester,AR,Arkansas,1840016300
Boyd,Boyd,MN,Minnesota,1840006742
McDonald,McDonald,KS,Kansas,1840008406
Rockville,Rockville,MO,Missouri,1840009812
Campus,Campus,IL,Illinois,1840010322
Regent,Regent,ND,North Dakota,1840000223
Reddick,Reddick,IL,Illinois,1840029810
Rockbridge,Rockbridge,IL,Illinois,1840012667
Montezuma,Montezuma,OH,Ohio,1840012005
Calumet,Calumet,IA,Iowa,1840006874
Cedar Crest,Cedar Crest,OK,Oklahoma,1840034424
Harris,Harris,IA,Iowa,1840006855
Mettler,Mettler,CA,California,1840019133
Clontarf,Clontarf,MN,Minnesota,1840006724
Hurdland,Hurdland,MO,Missouri,1840007254
Page,Page,WV,West Virginia,1840025683
Washington,Washington,NE,Nebraska,1840011529
Clearmont,Clearmont,WY,Wyoming,1840022345
Villarreal,Villarreal,TX,Texas,1840041618
Twin Oaks,Twin Oaks,OK,Oklahoma,1840019045
Rush Center,Rush Center,KS,Kansas,1840009656
Gillham,Gillham,AR,Arkansas,1840016735
Maxville,Maxville,MT,Montana,1840023861
Gulf,Gulf,NC,North Carolina,1840025793
Randolph,Randolph,KS,Kansas,1840009583
Bowman,Bowman,TN,Tennessee,1840025787
Bieber,Bieber,CA,California,1840022391
Coldfoot,Coldfoot,AK,Alaska,1840023436
Grayson,Grayson,OK,Oklahoma,1840021715
Iuka,Iuka,KS,Kansas,1840008715
Rutland,Rutland,ND,North Dakota,1840001985
Alderpoint,Alderpoint,CA,California,1840009839
Sanford,Sanford,TX,Texas,1840022707
Arkdale,Arkdale,WI,Wisconsin,1840025380
Kirwin,Kirwin,KS,Kansas,1840008423
Elba,Elba,MN,Minnesota,1840007919
Hillsboro,Hillsboro,MD,Maryland,1840005937
Coates,Coates,MN,Minnesota,1840006767
Hobson,Hobson,AL,Alabama,1840025959
Pentress,Pentress,WV,West Virginia,1840025589
Moorland,Moorland,IA,Iowa,1840008055
Brooktree Park,Brooktree Park,ND,North Dakota,1840023846
Tall Timber,Tall Timber,CO,Colorado,1840028522
Kensal,Kensal,ND,North Dakota,1840000154
Avon,Avon,MT,Montana,1840017351
Randolph,Randolph,IA,Iowa,1840009384
Clearmont,Clearmont,MO,Missouri,1840007226
Marquette,Marquette,WI,Wisconsin,1840002592
Allensville,Allensville,KY,Kentucky,1840013271
Ronco,Ronco,PA,Pennsylvania,1840026571
Cornish,Cornish,OK,Oklahoma,1840022884
Yogaville,Yogaville,VA,Virginia,1840037448
Osage,Osage,OK,Oklahoma,1840022596
Ogden,Ogden,AR,Arkansas,1840014785
Henderson Point,Henderson Point,MS,Mississippi,1840026003
Fulton,Fulton,KS,Kansas,1840008696
Monroe,Monroe,SD,South Dakota,1840002857
Reasnor,Reasnor,IA,Iowa,1840009225
McClelland,McClelland,IA,Iowa,1840008230
Fenwood,Fenwood,WI,Wisconsin,1840002167
Haena,Haena,HI,Hawaii,1840029566
Graham,Graham,MO,Missouri,1840010416
Flournoy,Flournoy,CA,California,1840025547
Pitkas Point,Pitkas Point,AK,Alaska,1840023320
Kingston,Kingston,UT,Utah,1840021504
Havensville,Havensville,KS,Kansas,1840007354
Crab Orchard,Crab Orchard,IL,Illinois,1840025717
Cranberry Lake,Cranberry Lake,NY,New York,1840025337
